43	80	
80	43	
17	37	
37	17	
33	86	
86	33	
11	96	
96	11	
28	87	
87	28	
39	41	
41	39	
7	27	
27	7	
58	96	
96	58	
45	50	
50	45	
46	93	
93	46	
29	91	
91	29	
22	82	
82	22	
84	88	
88	84	
6	112	
112	6	
0	72	
72	0	
47	88	
88	47	
71	77	
77	71	
35	101	
101	35	
13	103	
103	13	
41	44	
44	41	
2	26	
26	2	
8	55	
55	8	
55	82	
82	55	
79	87	
87	79	
25	37	
37	25	
63	93	
93	63	
92	103	
103	92	
104	112	
112	104	
5	55	
55	5	
4	101	
101	4	
54	111	
111	54	
1	34	
34	1	
3	66	
66	3	
23	66	
66	23	
70	102	
102	70	
42	43	
43	42	
20	41	
41	20	
27	54	
54	27	
9	25	
25	9	
12	62	
62	12	
14	21	
21	14	
21	35	
35	21	
60	76	
76	60	
49	98	
98	49	
89	92	
92	89	
95	112	
112	95	
69	84	
84	69	
48	80	
80	48	
98	112	
112	98	
52	112	
112	52	
61	102	
102	61	
51	91	
91	51	
36	38	
38	36	
64	86	
86	64	
90	99	
99	90	
62	95	
95	62	
44	58	
58	44	
56	98	
98	56	
24	86	
86	24	
85	95	
95	85	
65	85	
85	65	
30	112	
112	30	
57	101	
101	57	
68	111	
111	68	
82	103	
103	82	
93	106	
106	93	
32	92	
92	32	
103	106	
106	103	
97	101	
101	97	
91	97	
97	91	
78	103	
103	78	
40	97	
97	40	
26	92	
92	26	
16	83	
83	16	
87	97	
97	87	
18	42	
42	18	
31	37	
37	31	
15	96	
96	15	
75	110	
110	75	
88	92	
92	88	
74	85	
85	74	
37	79	
79	37	
76	109	
109	76	
2	108	
108	2	
101	103	
103	101	
102	105	
105	102	
66	91	
91	66	
53	110	
110	53	
83	111	
111	83	
37	94	
94	37	
50	65	
65	50	
19	72	
72	19	
100	105	
105	100	
96	111	
111	96	
99	108	
108	99	
38	104	
104	38	
10	50	
50	10	
80	89	
89	80	
34	65	
65	34	
81	112	
112	81	
72	78	
78	72	
106	107	
107	106	
107	111	
111	107	
105	112	
112	105	
29	73	
73	29	
109	110	
110	109	
67	90	
90	67	
77	96	
96	77	
59	105	
105	59	
86	96	
96	86	
110	111	
111	110	
39	47	
47	39	
22	98	
98	22	
43	57	
57	43	
45	74	
74	45	
41	83	
83	41	
39	55	
55	39	
22	112	
112	22	
58	97	
97	58	
43	66	
66	43	
13	65	
65	13	
8	81	
81	8	
0	29	
29	0	
2	51	
51	2	
33	48	
48	33	
92	109	
109	92	
2	38	
38	2	
29	85	
85	29	
8	88	
88	8	
2	4	
4	2	
70	95	
95	70	
17	43	
43	17	
25	98	
98	25	
21	56	
56	21	
47	91	
91	47	
33	85	
85	33	
8	48	
48	8	
39	58	
58	39	
35	92	
92	35	
14	77	
77	14	
42	65	
65	42	
45	112	
112	45	
11	63	
63	11	
29	76	
76	29	
25	65	
65	25	
42	84	
84	42	
41	81	
81	41	
43	92	
92	43	
17	57	
57	17	
22	58	
58	22	
84	101	
101	84	
47	51	
51	47	
5	37	
37	5	
22	50	
50	22	
33	55	
55	33	
41	53	
53	41	
29	48	
48	29	
84	105	
105	84	
21	29	
29	21	
51	89	
89	51	
58	103	
103	58	
39	95	
95	39	
17	99	
99	17	
13	43	
43	13	
24	27	
27	24	
11	34	
34	11	
55	88	
88	55	
35	47	
47	35	
2	82	
82	2	
71	101	
101	71	
6	44	
44	6	
41	89	
89	41	
5	65	
65	5	
7	42	
42	7	
49	92	
92	49	
49	56	
56	49	
0	37	
37	0	
35	70	
70	35	
45	86	
86	45	
42	100	
100	42	
23	84	
84	23	
14	45	
45	14	
27	46	
46	27	
5	46	
46	5	
41	54	
54	41	
28	38	
38	28	
2	50	
50	2	
0	8	
8	0	
5	104	
104	5	
0	43	
43	0	
82	101	
101	82	
42	57	
57	42	
65	71	
71	65	
2	85	
85	2	
28	49	
49	28	
1	68	
68	1	
26	56	
56	26	
5	110	
110	5	
13	20	
20	13	
32	83	
83	32	
90	109	
109	90	
48	67	
67	48	
27	47	
47	27	
7	20	
20	7	
0	65	
65	0	
11	41	
41	11	
35	55	
55	35	
11	47	
47	11	
7	99	
99	7	
