444	488	
488	444	
994	1219	
1219	994	
620	2534	
2534	620	
692	2629	
2629	692	
825	1765	
1765	825	
1042	1926	
1926	1042	
2415	2597	
2597	2415	
1406	2387	
2387	1406	
1154	2514	
2514	1154	
1049	2610	
2610	1049	
1595	2246	
2246	1595	
410	1179	
1179	410	
492	688	
688	492	
440	1913	
1913	440	
1656	1798	
1798	1656	
767	2314	
2314	767	
180	1020	
1020	180	
911	1051	
1051	911	
397	879	
879	397	
562	1735	
1735	562	
1682	2321	
2321	1682	
2186	2199	
2199	2186	
657	2440	
2440	657	
488	2547	
2547	488	
109	289	
289	109	
155	1358	
1358	155	
1377	1840	
1840	1377	
879	1558	
1558	879	
740	2033	
2033	740	
195	2424	
2424	195	
676	2235	
2235	676	
1131	2185	
2185	1131	
119	1901	
1901	119	
1151	2700	
2700	1151	
738	1080	
1080	738	
754	1358	
1358	754	
359	1620	
1620	359	
496	711	
711	496	
306	350	
350	306	
1199	1716	
1716	1199	
1013	1851	
1851	1013	
316	766	
766	316	
1185	1460	
1460	1185	
118	2112	
2112	118	
236	1072	
1072	236	
5	1659	
1659	5	
245	1162	
1162	245	
350	1623	
1623	350	
1270	1622	
1622	1270	
27	1810	
1810	27	
1362	1372	
1372	1362	
2259	2337	
2337	2259	
860	1427	
1427	860	
2554	2689	
2689	2554	
712	850	
850	712	
1443	2645	
2645	1443	
546	1608	
1608	546	
687	1725	
1725	687	
2249	2518	
2518	2249	
2001	2381	
2381	2001	
1358	1599	
1599	1358	
1810	1820	
1820	1810	
1484	2520	
2520	1484	
334	693	
693	334	
371	1354	
1354	371	
1059	1600	
1600	1059	
1296	1910	
1910	1296	
926	1862	
1862	926	
210	1907	
1907	210	
100	1602	
1602	100	
671	973	
973	671	
276	2133	
2133	276	
1505	2086	
2086	1505	
139	660	
660	139	
1848	2419	
2419	1848	
108	2157	
2157	108	
1224	1919	
1919	1224	
1508	2117	
2117	1508	
784	960	
960	784	
980	1623	
1623	980	
684	1282	
1282	684	
432	1597	
1597	432	
890	1314	
1314	890	
356	2116	
2116	356	
394	1064	
1064	394	
2555	2599	
2599	2555	
9	2614	
2614	9	
1119	2129	
2129	1119	
1991	2325	
2325	1991	
1583	2025	
2025	1583	
504	2396	
2396	504	
244	1610	
1610	244	
1435	1927	
