2475	17315	
17315	2475	
8132	12479	
12479	8132	
2103	13233	
13233	2103	
3273	18304	
18304	3273	
1550	6148	
6148	1550	
1865	15964	
15964	1865	
8077	13856	
13856	8077	
5504	10785	
10785	5504	
6177	10205	
10205	6177	
7110	16533	
16533	7110	
9347	14515	
14515	9347	
3614	9651	
9651	3614	
5195	17198	
17198	5195	
6686	13059	
13059	6686	
10103	10246	
10246	10103	
5796	9839	
9839	5796	
974	989	
989	974	
2011	10136	
10136	2011	
2281	18455	
18455	2281	
301	16659	
16659	301	
1614	15146	
15146	1614	
3196	10990	
10990	3196	
4147	14384	
14384	4147	
3040	10427	
10427	3040	
4040	17105	
17105	4040	
6899	11816	
11816	6899	
4056	9580	
9580	4056	
845	17123	
17123	845	
4279	18906	
18906	4279	
1439	19333	
19333	1439	
5712	13128	
13128	5712	
631	6697	
6697	631	
481	14590	
14590	481	
12136	16396	
16396	12136	
6209	7437	
7437	6209	
8500	14385	
14385	8500	
5336	6869	
6869	5336	
1565	9014	
9014	1565	
46	13646	
13646	46	
7136	10020	
10020	7136	
5647	12150	
12150	5647	
7947	8748	
8748	7947	
9819	18986	
18986	9819	
1403	6091	
6091	1403	
6075	15936	
15936	6075	
1091	10201	
10201	1091	
3681	16426	
16426	3681	
4051	8221	
8221	4051	
1330	13470	
13470	1330	
237	19567	
19567	237	
6857	18362	
18362	6857	
3037	9784	
9784	3037	
2219	9915	
9915	2219	
478	11450	
11450	478	
7745	9328	
9328	7745	
150	11449	
11449	150	
1612	16681	
16681	1612	
10345	13725	
13725	10345	
3781	6243	
6243	3781	
4804	11895	
11895	4804	
3831	3956	
3956	3831	
6767	17298	
17298	6767	
8192	18502	
18502	8192	
7265	11125	
11125	7265	
2605	15999	
15999	2605	
8888	18411	
18411	8888	
3989	10492	
10492	3989	
3590	14634	
14634	3590	
2019	8894	
8894	2019	
492	1710	
1710	492	
3577	10214	
10214	3577	
8208	11725	
11725	8208	
8569	11052	
11052	8569	
7226	15097	
15097	7226	
9597	14036	
14036	9597	
1427	10239	
10239	1427	
1226	12105	
12105	1226	
1847	3574	
3574	1847	
3241	12123	
12123	3241	
5804	19054	
19054	5804	
5508	11762	
11762	5508	
1051	13295	
13295	1051	
1241	4818	
4818	1241	
8342	9046	
9046	8342	
11762	12127	
12127	11762	
12250	14742	
14742	12250	
11698	18918	
18918	11698	
1204	11449	
11449	1204	
11739	15818	
15818	11739	
1674	4578	
4578	1674	
3089	19174	
19174	3089	
5666	18723	
18723	5666	
5180	7815	
7815	5180	
2114	10573	
10573	2114	
2546	6281	
6281	2546	
8811	10297	
