761	2427	
2427	761	
889	4038	
4038	889	
3389	3603	
3603	3389	
761	2303	
2303	761	
2709	3011	
3011	2709	
2709	2857	
2857	2709	
3312	3362	
3362	3312	
2709	3174	
3174	2709	
79	108	
108	79	
721	995	
995	721	
1383	1486	
1486	1383	
542	2812	
2812	542	
962	1014	
1014	962	
1418	1591	
1591	1418	
1259	1611	
1611	1259	
3823	3825	
3825	3823	
2789	3008	
3008	2789	
1209	1476	
1476	1209	
2834	3543	
3543	2834	
2468	3461	
3461	2468	
1980	2254	
2254	1980	
172	3993	
3993	172	
3744	3868	
3868	3744	
891	4037	
4037	891	
779	3550	
3550	779	
1093	1733	
1733	1093	
2382	2697	
2697	2382	
564	571	
571	564	
3529	3551	
3551	3529	
1234	1624	
1624	1234	
1085	1123	
1123	1085	
3034	3537	
3537	3034	
1383	1552	
1552	1383	
1172	1352	
1352	1172	
1136	1206	
1206	1136	
1937	2663	
2663	1937	
543	609	
609	543	
3690	3692	
3692	3690	
1119	1280	
1280	1119	
2081	2261	
2261	2081	
3592	3623	
3623	3592	
2268	2468	
2468	2268	
3387	3510	
3510	3387	
761	2091	
2091	761	
1419	1662	
1662	1419	
1447	1648	
1648	1447	
2806	2893	
2893	2806	
78	338	
338	78	
2033	2226	
2226	2033	
1199	1454	
1454	1199	
436	672	
672	436	
1203	1632	
1632	1203	
1015	1204	
1204	1015	
1852	2174	
2174	1852	
890	3817	
3817	890	
79	418	
418	79	
79	695	
695	79	
1692	1806	
1806	1692	
1599	1621	
1621	1599	
67	324	
324	67	
55	167	
167	55	
2878	3518	
3518	2878	
162	764	
764	162	
144	724	
724	144	
807	3955	
3955	807	
1074	1628	
1628	1074	
761	2228	
2228	761	
1909	2330	
2330	1909	
571	735	
735	571	
1325	1427	
1427	1325	
166	259	
259	166	
527	607	
607	527	
2656	3705	
3705	2656	
1950	2310	
2310	1950	
925	3958	
3958	925	
1505	1541	
1541	1505	
1227	1703	
1703	1227	
111	904	
904	111	
435	4031	
4031	435	
147	420	
420	147	
741	915	
915	741	
3485	3531	
3531	3485	
1080	1787	
1787	1080	
2348	2355	
2355	2348	
2391	2614	
2614	2391	
177	3931	
3931	177	
2161	2318	
2318	2161	
1383	1644	
1644	1383	
1216	1498	
1498	1216	
34	456	
456	34	
2875	3246	
3246	2875	
1280	1421	
1421	1280	
2580	2642	
2642	2580	
699	3931	
3931	699	
1278	1486	
1486	1278	
3017	3116	
3116	3017	
3710	3778	
3778	3710	
3600	3674	
3674	3600	
1969	2172	
2172	1969	
2417	2428	
2428	2417	
109	816	
816	109	
9	793	
793	9	
1209	1255	
1255	1209	
1355	1367	
1367	1355	
677	854	
854	677	
2343	2543	
2543	2343	
687	975	
975	687	
1121	1781	
1781	1121	
304	744	
744	304	
1213	1669	
1669	1213	
2008	2044	
2044	2008	
3692	3764	
3764	3692	
1908	2432	
2432	1908	
657	911	
911	657	
946	953	
953	946	
3389	3642	
3642	3389	
1015	1243	
1243	1015	
2878	3379	
3379	2878	
2164	2420	
2420	2164	
114	638	
638	114	
1266	1422	
1422	1266	
1085	1140	
1140	1085	
663	3974	
3974	663	
2709	3255	
3255	2709	
650	905	
905	650	
1387	1554	
1554	1387	
1024	1716	
1716	1024	
1304	1456	
1456	1304	
2038	2311	
2311	2038	
229	921	
921	229	
1248	1763	
1763	1248	
1106	1141	
1141	1106	
1271	1733	
1733	1271	
1180	1355	
1355	1180	
520	650	
650	520	
1442	1517	
1517	1442	
689	965	
965	689	
3582	3599	
3599	3582	
2304	2337	
2337	2304	
2910	3298	
3298	2910	
1277	1776	
1776	1277	
1337	1358	
1358	1337	
1498	1624	
1624	1498	
1284	1551	
1551	1284	
2222	3927	
3927	2222	
976	4012	
4012	976	
3456	3531	
3531	3456	
1031	1338	
1338	1031	
2245	2355	
2355	2245	
3766	3841	
3841	3766	
1164	1733	
1733	1164	
1419	1569	
1569	1419	
62	682	
682	62	
2756	3546	
3546	2756	
3476	3492	
3492	3476	
1676	1733	
1733	1676	
709	987	
987	709	
1903	2091	
2091	1903	
437	3465	
3465	437	
1250	1453	
1453	1250	
1975	2179	
2179	1975	
266	285	
285	266	
1112	2357	
2357	1112	
1477	1705	
1705	1477	
650	692	
692	650	
1081	1809	
1809	1081	
1173	1320	
1320	1173	
813	854	
854	813	
3778	3843	
3843	3778	
2841	2918	
2918	2841	
2318	2627	
2627	2318	
359	1014	
1014	359	
1015	1729	
1729	1015	
3062	3252	
3252	3062	
1000	2100	
2100	1000	
1755	1782	
1782	1755	
2885	3265	
3265	2885	
3582	3614	
3614	3582	
146	1545	
1545	146	
1271	1524	
1524	1271	
1178	1522	
1522	1178	
3004	3025	
3025	3004	
884	920	
920	884	
761	2707	
2707	761	
1489	1738	
1738	1489	
2302	2618	
2618	2302	
1313	1614	
1614	1313	
1946	2376	
2376	1946	
2844	3117	
3117	2844	
2855	3007	
3007	2855	
1284	1591	
1591	1284	
54	614	
614	54	
3422	3503	
3503	3422	
1280	1726	
1726	1280	
2204	2294	
2294	2204	
136	254	
254	136	
132	381	
381	132	
312	1235	
1235	312	
1218	1536	
1536	1218	
1669	1692	
1692	1669	
1285	1575	
1575	1285	
1981	2002	
2002	1981	
1577	1784	
1784	1577	
1333	1580	
1580	1333	
1150	1241	
1241	1150	
1439	1580	
1580	1439	
761	2554	
2554	761	
1053	1255	
1255	1053	
31	4002	
4002	31	
1494	1625	
1625	1494	
79	973	
973	79	
1094	1498	
1498	1094	
3170	3302	
3302	3170	
468	4038	
4038	468	
692	4014	
4014	692	
1088	1456	
1456	1088	
2443	2662	
2662	2443	
1093	1528	
1528	1093	
1999	2341	
2341	1999	
1015	1569	
1569	1015	
1164	1814	
1814	1164	
3443	3489	
3489	3443	
2214	2589	
2589	2214	
145	461	
461	145	
1082	1539	
1539	1082	
97	920	
920	97	
328	3997	
3997	328	
1530	1806	
1806	1530	
2756	3491	
3491	2756	
1228	1548	
1548	1228	
600	835	
835	600	
3533	3552	
3552	3533	
240	716	
716	240	
2964	2992	
2992	2964	
779	845	
845	779	
370	938	
938	370	
1204	1560	
1560	1204	
495	974	
974	495	
114	533	
533	114	
66	715	
715	66	
207	591	
591	207	
1387	1531	
1531	1387	
1427	1670	
1670	1427	
420	692	
692	420	
1216	1456	
1456	1216	
1924	2454	
2454	1924	
1730	1781	
1781	1730	
3412	3480	
3480	3412	
1218	1491	
1491	1218	
385	529	
529	385	
1242	1609	
1609	1242	
525	888	
888	525	
891	987	
987	891	
2160	2305	
2305	2160	
128	629	
629	128	
79	380	
380	79	
2266	2456	
2456	2266	
2037	2176	
2176	2037	
1176	1437	
1437	1176	
3503	3573	
3573	3503	
1072	1083	
1083	1072	
2185	2317	
2317	2185	
1099	1628	
1628	1099	
1605	1643	
1643	1605	
2882	3149	
3149	2882	
1184	1210	
1210	1184	
799	1015	
1015	799	
1278	1554	
1554	1278	
371	476	
476	371	
2929	3252	
3252	2929	
1927	2706	
2706	1927	
94	436	
436	94	
1295	1821	
1821	1295	
2756	3479	
3479	2756	
206	806	
806	206	
0	212	
212	0	
1229	1807	
1807	1229	
1053	1381	
1381	1053	
2042	2258	
2258	2042	
207	727	
727	207	
1355	1784	
1784	1355	
1993	2578	
2578	1993	
1119	1728	
1728	1119	
1029	1726	
1726	1029	
1445	1523	
1523	1445	
2047	2507	
2507	2047	
2927	3057	
3057	2927	
1910	2663	
2663	1910	
669	895	
895	669	
3089	3399	
3399	3089	
230	795	
795	230	
627	929	
929	627	
9	972	
972	9	
304	991	
991	304	
1332	1427	
1427	1332	
256	681	
681	256	
726	737	
737	726	
1536	1626	
1626	1536	
1248	1751	
1751	1248	
1060	1768	
1768	1060	
1566	1755	
1755	1566	
2204	2304	
2304	2204	
1339	1658	
1658	1339	
1116	1689	
1689	1116	
1444	1551	
1551	1444	
1216	1716	
1716	1216	
1040	1110	
1110	1040	
2900	3271	
3271	2900	
1261	1770	
1770	1261	
1481	1794	
1794	1481	
567	744	
744	567	
1862	2591	
2591	1862	
2362	2452	
2452	2362	
86	687	
687	86	
2756	3464	
3464	2756	
1207	1520	
1520	1207	
3616	3644	
3644	3616	
1116	1498	
1498	1116	
3442	3503	
3503	3442	
1952	2097	
2097	1952	
1036	1076	
1076	1036	
2130	2160	
2160	2130	
1238	1840	
1840	1238	
1667	3861	
3861	1667	
3720	3722	
3722	3720	
642	1427	
1427	642	
1082	1140	
1140	1082	
1198	1491	
1491	1198	
1437	1558	
1558	1437	
243	377	
377	243	
1156	1636	
1636	1156	
206	271	
271	206	
130	451	
451	130	
194	673	
673	194	
314	315	
315	314	
9	680	
680	9	
2058	2558	
2558	2058	
159	873	
873	159	
498	958	
958	498	
1165	1576	
1576	1165	
1371	1772	
1772	1371	
1324	1380	
1380	1324	
1989	4038	
4038	1989	
2295	2417	
2417	2295	
1628	1771	
1771	1628	
377	974	
974	377	
1291	1514	
1514	1291	
1477	1709	
1709	1477	
835	4029	
4029	835	
67	481	
481	67	
1136	1498	
1498	1136	
1388	1430	
1430	1388	
3690	3771	
3771	3690	
1205	1691	
1691	1205	
141	318	
318	141	
172	940	
940	172	
3023	3534	
3534	3023	
1983	2262	
2262	1983	
2044	2086	
2086	2044	
720	936	
936	720	
1692	1781	
1781	1692	
2979	3198	
3198	2979	
3215	3269	
3269	3215	
1337	1347	
1347	1337	
324	3956	
3956	324	
16	777	
777	16	
1504	1591	
1591	1504	
399	755	
755	399	
1427	1555	
1555	1427	
1219	1678	
1678	1219	
1855	2083	
2083	1855	
2709	2785	
2785	2709	
1349	1408	
1408	1349	
449	4035	
4035	449	
175	3987	
3987	175	
88	908	
908	88	
399	718	
718	399	
1093	1692	
1692	1093	
1271	1372	
1372	1271	
435	582	
582	435	
1398	1475	
1475	1398	
1962	2371	
2371	1962	
1398	1472	
1472	1398	
1395	1772	
1772	1395	
1482	1678	
1678	1482	
1030	1319	
1319	1030	
896	3924	
3924	896	
3727	3737	
3737	3727	
443	487	
487	443	
1650	1727	
1727	1650	
3404	3440	
3440	3404	
1070	1796	
1796	1070	
699	4011	
4011	699	
229	850	
850	229	
1172	1614	
1614	1172	
2393	2681	
2681	2393	
1512	3905	
3905	1512	
1339	1765	
1765	1339	
2338	2411	
2411	2338	
1330	1477	
1477	1330	
636	3995	
3995	636	
249	620	
620	249	
1573	1724	
1724	1573	
401	1597	
1597	401	
1252	1826	
1826	1252	
1070	1711	
1711	1070	
765	891	
891	765	
64	896	
896	64	
393	987	
987	393	
321	674	
674	321	
1183	1421	
1421	1183	
1997	2613	
2613	1997	
1865	2516	
2516	1865	
1253	1448	
1448	1253	
1216	1481	
1481	1216	
3289	3537	
3537	3289	
1534	3583	
3583	1534	
2923	3585	
3585	2923	
650	3636	
3636	650	
2850	3136	
3136	2850	
1444	1447	
1447	1444	
144	481	
481	144	
772	3649	
3649	772	
280	737	
737	280	
419	567	
567	419	
1387	1772	
1772	1387	
2967	3067	
3067	2967	
147	680	
680	147	
2763	3307	
3307	2763	
1080	1697	
1697	1080	
1237	1709	
1709	1237	
1229	1238	
1238	1229	
1166	1665	
1665	1166	
1937	2315	
2315	1937	
1476	1521	
1521	1476	
1053	1236	
1236	1053	
1863	2428	
2428	1863	
761	2252	
2252	761	
444	4001	
4001	444	
2795	2920	
2920	2795	
1273	1486	
1486	1273	
1324	1704	
1704	1324	
1428	1517	
1517	1428	
978	2112	
2112	978	
1278	1627	
1627	1278	
79	304	
304	79	
790	2228	
2228	790	
1249	1506	
1506	1249	
971	3931	
3931	971	
2340	2369	
2369	2340	
3018	3186	
3186	3018	
1210	1704	
1704	1210	
761	2564	
2564	761	
245	322	
322	245	
1944	2318	
2318	1944	
1093	1806	
1806	1093	
1422	1539	
1539	1422	
766	813	
813	766	
21	141	
141	21	
993	3923	
3923	993	
1403	1751	
1751	1403	
665	673	
673	665	
3036	3205	
3205	3036	
306	963	
963	306	
1431	1771	
1771	1431	
1095	1566	
1566	1095	
90	3561	
3561	90	
697	760	
760	697	
1711	1763	
1763	1711	
132	958	
958	132	
1355	1727	
1727	1355	
1031	1844	
1844	1031	
1353	1456	
1456	1353	
525	916	
916	525	
3416	3531	
3531	3416	
288	633	
633	288	
12	114	
114	12	
67	627	
627	67	
3440	3508	
3508	3440	
2757	2874	
2874	2757	
682	3995	
3995	682	
531	3951	
3951	531	
961	4031	
4031	961	
2157	2354	
2354	2157	
2863	3213	
3213	2863	
1080	1749	
1749	1080	
1093	1178	
1178	1093	
3008	3105	
3105	3008	
303	927	
927	303	
103	665	
665	103	
3393	3547	
3547	3393	
3387	3560	
3560	3387	
1074	1536	
1536	1074	
1049	1136	
1136	1049	
2411	2553	
2553	2411	
2825	3029	
3029	2825	
3438	3468	
3468	3438	
393	880	
880	393	
378	884	
884	378	
1519	1770	
