1055	1644	
1644	1055	
202	614	
614	202	
1120	3278	
3278	1120	
267	1747	
1747	267	
1914	2933	
2933	1914	
2401	2743	
2743	2401	
1831	2487	
2487	1831	
827	2470	
2470	827	
128	1804	
1804	128	
754	3311	
3311	754	
903	2020	
2020	903	
410	1202	
1202	410	
1344	1845	
1845	1344	
162	1655	
1655	162	
1732	2761	
2761	1732	
830	2114	
2114	830	
1015	3256	
3256	1015	
490	2289	
2289	490	
645	3255	
3255	645	
2100	2390	
2390	2100	
1862	2856	
2856	1862	
1788	2933	
2933	1788	
508	1718	
1718	508	
1111	2916	
2916	1111	
1574	2567	
2567	1574	
164	2693	
2693	164	
702	2304	
2304	702	
585	1541	
1541	585	
1401	2485	
2485	1401	
50	1383	
1383	50	
1353	2394	
2394	1353	
1688	3198	
3198	1688	
110	474	
474	110	
2514	2805	
2805	2514	
1090	1468	
1468	1090	
1404	1644	
1644	1404	
1349	1497	
1497	1349	
2165	2949	
2949	2165	
1583	2187	
2187	1583	
1036	1236	
1236	1036	
167	1737	
1737	167	
1599	2982	
2982	1599	
1193	3219	
3219	1193	
1708	3052	
3052	1708	
1384	3145	
3145	1384	
208	2115	
2115	208	
682	2117	
2117	682	
1649	1950	
1950	1649	
772	1029	
1029	772	
1447	2878	
2878	1447	
2476	2663	
2663	2476	
2068	2474	
2474	2068	
824	2862	
2862	824	
330	658	
658	330	
66	2632	
2632	66	
2338	2867	
2867	2338	
28	374	
374	28	
635	2383	
2383	635	
989	2813	
2813	989	
1453	1812	
1812	1453	
1507	2534	
2534	1507	
130	2635	
2635	130	
1731	2447	
2447	1731	
1781	1962	
1962	1781	
120	243	
243	120	
47	2721	
2721	47	
2122	3081	
3081	2122	
158	1878	
1878	158	
115	2123	
2123	115	
1605	2334	
2334	1605	
1758	2552	
2552	1758	
1772	2291	
2291	1772	
4	2358	
2358	4	
216	3214	
3214	216	
100	1100	
1100	100	
198	2259	
2259	198	
497	2086	
2086	497	
638	1517	
1517	638	
1930	2415	
2415	1930	
2041	2458	
2458	2041	
181	1724	
1724	181	
1607	2267	
2267	1607	
325	2636	
2636	325	
327	2705	
2705	327	
2455	2904	
2904	2455	
1544	2433	
2433	1544	
891	894	
894	891	
1722	1964	
1964	1722	
1591	3233	
3233	1591	
127	3047	
3047	127	
1995	3313	
3313	1995	
734	1049	
1049	734	
641	2801	
2801	641	
949	3002	
3002	949	
412	2003	
2003	412	
759	797	
797	759	
2214	2555	
2555	2214	
2703	3190	
3190	2703	
659	2541	
2541	659	
711	1068	
1068	711	
2545	3249	
3249	2545	
481	2026	
2026	481	
647	1119	
1119	647	
2183	2375	
2375	2183	
942	2552	
2552	942	
1148	1423	
1423	1148	
1127	2271	
2271	1127	
1830	2213	
2213	1830	
932	3255	
3255	932	
893	2604	
2604	893	
1327	1632	
1632	1327	
2174	2541	
2541	2174	
2002	2418	
2418	2002	
2199	2455	
2455	2199	
49	966	
966	49	
470	1483	
1483	470	
2136	3051	
3051	2136	
2126	3098	
3098	2126	
1735	3030	
3030	1735	
2709	2778	
2778	2709	
933	1159	
1159	933	
1794	2518	
2518	1794	
2260	2346	
2346	2260	
2773	3059	
3059	2773	
538	1688	
1688	538	
2634	2892	
2892	2634	
2488	2540	
2540	2488	
78	2791	
2791	78	
251	2094	
2094	251	
1304	1489	
1489	1304	
1906	2037	
2037	1906	
814	1270	
1270	814	
2044	2420	
2420	2044	
313	2730	
2730	313	
240	2012	
2012	240	
799	980	
980	799	
1047	3103	
3103	1047	
1604	2345	
2345	1604	
1402	2043	
2043	1402	
1749	2064	
2064	1749	
120	771	
771	120	
504	2755	
2755	504	
105	1570	
1570	105	
516	1434	
1434	516	
1865	2716	
2716	1865	
871	1000	
1000	871	
437	1429	
1429	437	
823	1770	
1770	823	
226	3233	
3233	226	
948	2801	
2801	948	
46	3244	
3244	46	
1406	2712	
2712	1406	
705	966	
966	705	
1804	2760	
2760	1804	
754	1580	
1580	754	
932	1490	
1490	932	
1025	1277	
1277	1025	
2680	2858	
2858	2680	
393	2132	
2132	393	
1040	1772	
1772	1040	
37	2298	
2298	37	
1294	1589	
1589	1294	
1001	1301	
1301	1001	
421	1287	
1287	421	
2035	2499	
2499	2035	
144	174	
174	144	
2396	2957	
2957	2396	
1776	2912	
2912	1776	
1295	1561	
1561	1295	
553	2889	
2889	553	
1220	3091	
3091	1220	
257	1917	
1917	257	
155	2440	
2440	155	
1670	2928	
2928	1670	
79	1175	
1175	79	
1361	2056	
2056	1361	
569	1362	
1362	569	
1069	1341	
1341	1069	
128	350	
350	128	
1180	1351	
1351	1180	
4	351	
351	4	
2279	2358	
2358	2279	
89	1010	
1010	89	
1007	3037	
3037	1007	
1059	2011	
2011	1059	
559	3031	
3031	559	
1337	1974	
1974	1337	
1881	2382	
2382	1881	
1076	1749	
1749	1076	
547	1213	
1213	547	
361	846	
846	361	
1295	2194	
2194	1295	
1134	2887	
2887	1134	
2196	2908	
2908	2196	
518	2796	
2796	518	
1732	2190	
2190	1732	
105	1042	
1042	105	
413	1562	
1562	413	
226	2892	
2892	226	
1031	2512	
2512	1031	
160	2651	
2651	160	
1405	1899	
1899	1405	
1921	1985	
1985	1921	
1477	2787	
2787	1477	
1693	1717	
1717	1693	
1320	1803	
1803	1320	
241	678	
678	241	
901	938	
938	901	
1895	3272	
3272	1895	
1380	1766	
1766	1380	
913	2839	
2839	913	
492	2355	
2355	492	
2650	2924	
2924	2650	
1410	2762	
2762	1410	
1805	2099	
2099	1805	
355	841	
841	355	
174	525	
525	174	
1619	1984	
1984	1619	
681	2125	
2125	681	
2242	2772	
2772	2242	
592	2671	
2671	592	
2524	2547	
2547	2524	
1037	1333	
1333	1037	
1506	1978	
1978	1506	
2210	3286	
3286	2210	
1897	2077	
2077	1897	
2045	2887	
2887	2045	
754	2514	
2514	754	
284	1635	
1635	284	
1027	1297	
1297	1027	
131	3126	
3126	131	
2573	3065	
3065	2573	
2419	3281	
3281	2419	
668	2898	
2898	668	
969	2732	
2732	969	
2204	2746	
2746	2204	
893	1594	
1594	893	
641	1442	
1442	641	
1081	1491	
1491	1081	
562	694	
694	562	
59	1428	
1428	59	
1824	2119	
2119	1824	
1844	2672	
2672	1844	
551	1849	
1849	551	
1008	2325	
2325	1008	
1488	2335	
2335	1488	
938	2752	
2752	938	
478	2298	
2298	478	
2614	2692	
2692	2614	
1924	2863	
2863	1924	
219	2874	
2874	219	
556	1778	
1778	556	
59	2631	
2631	59	
416	1945	
1945	416	
2928	3297	
3297	2928	
1108	2398	
2398	1108	
52	2449	
2449	52	
1633	2043	
2043	1633	
1730	2542	
2542	1730	
1353	1557	
1557	1353	
447	1721	
1721	447	
1862	1950	
1950	1862	
1173	1187	
1187	1173	
1101	2944	
2944	1101	
357	3239	
3239	357	
1493	2051	
2051	1493	
1424	1573	
1573	1424	
538	959	
959	538	
2100	2731	
2731	2100	
1064	1992	
1992	1064	
1502	2552	
2552	1502	
127	2639	
2639	127	
1191	1884	
1884	1191	
1211	1824	
1824	1211	
61	3160	
3160	61	
1508	2225	
2225	1508	
718	2436	
2436	718	
739	830	
830	739	
721	2549	
2549	721	
824	1041	
1041	824	
197	206	
206	197	
62	2859	
2859	62	
182	2150	
2150	182	
1682	3279	
3279	1682	
683	2401	
2401	683	
2641	3245	
3245	2641	
438	771	
771	438	
1783	2839	
2839	1783	
1838	3302	
3302	1838	
2432	3055	
3055	2432	
2508	2687	
2687	2508	
2156	3064	
3064	2156	
2745	3121	
3121	2745	
722	2909	
2909	722	
944	3191	
3191	944	
286	2201	
2201	286	
633	1488	
1488	633	
2071	2385	
2385	2071	
1789	2676	
2676	1789	
2193	3289	
3289	2193	
591	1415	
1415	591	
316	826	
826	316	
796	2019	
2019	796	
200	474	
474	200	
146	2938	
2938	146	
1941	3205	
3205	1941	
656	1107	
1107	656	
1042	1534	
1534	1042	
1935	2821	
2821	1935	
1095	1443	
1443	1095	
1666	2067	
2067	1666	
1752	2290	
2290	1752	
248	2268	
2268	248	
1786	2342	
2342	1786	
1990	3198	
3198	1990	
469	2609	
2609	469	
220	270	
270	220	
674	2276	
2276	674	
849	3173	
3173	849	
1079	1706	
1706	1079	
659	2644	
2644	659	
1667	1828	
1828	1667	
2082	2300	
2300	2082	
160	1938	
1938	160	
1058	2195	
2195	1058	
669	2810	
2810	669	
1685	1745	
1745	1685	
1620	3314	
3314	1620	
2158	3177	
3177	2158	
1066	1670	
1670	1066	
1833	2659	
2659	1833	
2610	3301	
3301	2610	
46	949	
949	46	
815	1933	
1933	815	
2405	3145	
3145	2405	
1876	2387	
2387	1876	
106	2405	
2405	106	
2041	2267	
2267	2041	
880	912	
912	880	
125	2903	
2903	125	
286	3108	
3108	286	
668	1094	
1094	668	
2319	3054	
3054	2319	
145	1787	
1787	145	
1961	3028	
3028	1961	
7	2600	
2600	7	
1219	1730	
1730	1219	
2557	3144	
3144	2557	
759	2602	
2602	759	
480	1595	
1595	480	
1932	3301	
3301	1932	
1829	2493	
2493	1829	
1190	2974	
2974	1190	
879	2627	
2627	879	
1676	2601	
2601	1676	
471	1462	
1462	471	
3092	3311	
3311	3092	
2666	2782	
2782	2666	
980	2910	
2910	980	
2215	2336	
2336	2215	
1569	2681	
2681	1569	
133	2367	
2367	133	
16	634	
634	16	
1737	2010	
2010	1737	
2087	2514	
2514	2087	
1201	2407	
2407	1201	
227	1619	
1619	227	
278	1888	
1888	278	
288	1748	
1748	288	
306	2181	
2181	306	
1250	1540	
1540	1250	
303	1546	
1546	303	
2562	2827	
2827	2562	
66	110	
110	66	
1305	1768	
1768	1305	
45	2953	
2953	45	
1000	2505	
2505	1000	
711	1734	
1734	711	
88	2475	
2475	88	
936	1775	
1775	936	
558	2793	
2793	558	
390	582	
582	390	
1083	3194	
3194	1083	
730	2796	
2796	730	
177	1325	
1325	177	
987	1017	
1017	987	
1651	2712	
2712	1651	
284	2405	
2405	284	
2338	2997	
2997	2338	
127	1308	
1308	127	
228	762	
762	228	
1180	1491	
1491	1180	
430	1579	
1579	430	
2341	2980	
2980	2341	
1749	3065	
3065	1749	
571	1950	
1950	571	
1879	3315	
3315	1879	
2720	2851	
2851	2720	
808	2367	
2367	808	
1216	2076	
2076	1216	
532	2856	
2856	532	
2194	2500	
2500	2194	
2454	2615	
2615	2454	
2861	3074	
3074	2861	
35	1138	
1138	35	
552	1809	
1809	552	
121	699	
699	121	
1280	1940	
1940	1280	
1052	1651	
1651	1052	
289	1308	
1308	289	
207	483	
483	207	
612	3004	
3004	612	
467	2709	
2709	467	
2160	2921	
2921	2160	
876	2540	
2540	876	
2355	2942	
2942	2355	
1336	3194	
3194	1336	
3158	3168	
3168	3158	
1386	2545	
2545	1386	
230	2611	
2611	230	
104	3066	
3066	104	
1190	2975	
2975	1190	
2025	2347	
2347	2025	
435	1265	
1265	435	
2995	3309	
3309	2995	
501	2119	
2119	501	
427	914	
914	427	
2859	3305	
3305	2859	
175	1579	
1579	175	
1236	1428	
1428	1236	
631	3184	
3184	631	
1430	2695	
2695	1430	
2455	2642	
2642	2455	
624	640	
640	624	
3211	3311	
3311	3211	
590	2031	
2031	590	
2123	2144	
2144	2123	
3264	3275	
3275	3264	
2649	3032	
3032	2649	
1703	3202	
3202	1703	
1055	1717	
1717	1055	
2018	2442	
2442	2018	
2140	3232	
3232	2140	
1421	2613	
2613	1421	
845	1355	
1355	845	
456	1956	
1956	456	
764	3090	
3090	764	
2845	3141	
3141	2845	
985	2457	
2457	985	
582	1311	
1311	582	
1492	2505	
2505	1492	
1715	1950	
1950	1715	
362	1247	
1247	362	
1466	2716	
2716	1466	
496	2231	
2231	496	
1205	1560	
1560	1205	
633	1231	
1231	633	
1865	2952	
2952	1865	
759	884	
884	759	
604	1872	
1872	604	
212	1107	
1107	212	
864	2069	
2069	864	
1548	1916	
1916	1548	
828	1165	
1165	828	
2551	3079	
3079	2551	
589	604	
604	589	
504	1943	
1943	504	
797	2171	
2171	797	
306	1238	
1238	306	
987	1901	
1901	987	
545	2660	
2660	545	
964	1346	
1346	964	
2660	2738	
2738	2660	
381	1769	
1769	381	
1521	1550	
1550	1521	
205	1415	
1415	205	
470	867	
867	470	
202	1695	
1695	202	
2523	3118	
3118	2523	
224	2259	
2259	224	
212	1034	
1034	212	
794	3246	
3246	794	
346	545	
545	346	
1640	1821	
1821	1640	
3052	3163	
3163	3052	
665	722	
722	665	
300	2611	
2611	300	
22	1811	
1811	22	
864	1560	
1560	864	
2973	3298	
3298	2973	
803	2687	
2687	803	
1389	1468	
1468	1389	
387	978	
978	387	
901	1909	
1909	901	
1101	1547	
1547	1101	
1936	2266	
2266	1936	
156	2705	
2705	156	
1101	1872	
1872	1101	
78	935	
935	78	
1820	2521	
2521	1820	
1551	2108	
2108	1551	
2736	3136	
3136	2736	
1151	2380	
2380	1151	
189	2756	
2756	189	
2429	3057	
3057	2429	
1457	2204	
2204	1457	
236	3288	
3288	236	
441	1308	
1308	441	
82	287	
287	82	
1720	3024	
3024	1720	
829	1488	
1488	829	
1970	2099	
2099	1970	
621	3204	
3204	621	
846	2048	
2048	846	
1579	2212	
2212	1579	
157	1340	
1340	157	
2216	3318	
3318	2216	
2410	3280	
3280	2410	
2520	3080	
3080	2520	
1675	1754	
1754	1675	
1163	2722	
2722	1163	
22	353	
353	22	
954	1216	
1216	954	
2134	2909	
2909	2134	
1368	1983	
1983	1368	
1121	2484	
2484	1121	
1984	3239	
3239	1984	
635	1330	
1330	635	
927	1838	
1838	927	
477	2239	
2239	477	
376	2955	
2955	376	
996	1023	
1023	996	
133	785	
785	133	
1103	3298	
3298	1103	
2202	2410	
2410	2202	
908	1870	
1870	908	
648	2861	
2861	648	
1573	1760	
1760	1573	
2535	2877	
2877	2535	
1747	2005	
2005	1747	
885	3262	
3262	885	
1272	1633	
1633	1272	
1320	2802	
2802	1320	
2809	3133	
3133	2809	
207	3079	
3079	207	
208	2425	
2425	208	
437	2495	
2495	437	
952	2450	
2450	952	
570	1869	
1869	570	
1227	2209	
2209	1227	
1000	2301	
2301	1000	
1062	3108	
3108	1062	
1788	2218	
2218	1788	
1506	2390	
2390	1506	
568	1328	
1328	568	
1242	2380	
2380	1242	
371	3296	
3296	371	
3120	3291	
3291	3120	
665	1822	
1822	665	
1642	2693	
2693	1642	
536	2528	
2528	536	
3198	3229	
3229	3198	
1476	2687	
2687	1476	
1087	2018	
2018	1087	
24	658	
658	24	
60	235	
235	60	
1623	2226	
2226	1623	
965	2065	
2065	965	
210	3285	
3285	210	
977	2230	
2230	977	
2422	3029	
3029	2422	
505	1934	
1934	505	
473	625	
625	473	
2039	2713	
2713	2039	
2170	2418	
2418	2170	
316	2503	
2503	316	
2438	3197	
3197	2438	
559	1963	
1963	559	
1471	1508	
1508	1471	
476	3045	
3045	476	
1175	1662	
1662	1175	
1370	2425	
2425	1370	
32	727	
727	32	
527	2045	
2045	527	
1092	1832	
1832	1092	
801	1981	
1981	801	
1418	3101	
3101	1418	
2998	3209	
3209	2998	
1408	3077	
3077	1408	
1600	1970	
1970	1600	
261	1904	
1904	261	
432	2321	
2321	432	
200	2278	
2278	200	
2036	3048	
3048	2036	
865	2204	
2204	865	
578	2101	
2101	578	
655	2836	
2836	655	
178	2984	
2984	178	
2420	2618	
2618	2420	
1100	1925	
1925	1100	
198	1141	
1141	198	
1451	2881	
2881	1451	
946	2921	
2921	946	
1603	2196	
2196	1603	
23	2620	
2620	23	
