1307	1865	
1865	1307	
1620	3026	
3026	1620	
569	624	
624	569	
2703	2706	
2706	2703	
2166	2637	
2637	2166	
922	1246	
1246	922	
291	873	
873	291	
895	1290	
1290	895	
303	3186	
3186	303	
2573	2574	
2574	2573	
2832	2833	
2833	2832	
3037	3038	
3038	3037	
928	1326	
1326	928	
200	2843	
2843	200	
472	2269	
2269	472	
2014	2172	
2172	2014	
2401	2959	
2959	2401	
649	2495	
2495	649	
361	2185	
2185	361	
429	541	
541	429	
968	2633	
2633	968	
130	1004	
1004	130	
1033	2112	
2112	1033	
266	3298	
3298	266	
884	1992	
1992	884	
523	2349	
2349	523	
1649	1805	
1805	1649	
19	3308	
3308	19	
610	3039	
3039	610	
2926	2927	
2927	2926	
582	2973	
2973	582	
263	525	
525	263	
2190	2207	
2207	2190	
2012	2746	
2746	2012	
2369	2370	
2370	2369	
153	2925	
2925	153	
101	825	
825	101	
1772	2222	
2222	1772	
101	3161	
3161	101	
2259	2278	
2278	2259	
1620	2721	
2721	1620	
1301	2774	
2774	1301	
2333	2334	
2334	2333	
1152	2414	
2414	1152	
147	1647	
1647	147	
2458	2461	
2461	2458	
243	1812	
1812	243	
157	2507	
2507	157	
982	1130	
1130	982	
771	1103	
1103	771	
1227	2642	
2642	1227	
955	3144	
3144	955	
241	1414	
1414	241	
2237	2867	
2867	2237	
1766	3183	
3183	1766	
2462	3224	
3224	2462	
1926	2945	
2945	1926	
985	2443	
2443	985	
2358	2431	
2431	2358	
1422	1663	
1663	1422	
2174	2861	
2861	2174	
536	2477	
2477	536	
512	620	
620	512	
733	1296	
1296	733	
2371	2874	
2874	2371	
787	1413	
1413	787	
582	1525	
1525	582	
874	2866	
2866	874	
993	2774	
2774	993	
1721	2473	
2473	1721	
1687	3220	
3220	1687	
127	143	
143	127	
1069	2504	
2504	1069	
2070	2736	
2736	2070	
2380	2402	
2402	2380	
1760	3114	
3114	1760	
2464	3120	
3120	2464	
307	1943	
1943	307	
961	1405	
1405	961	
1044	2434	
2434	1044	
583	2384	
2384	583	
876	3025	
3025	876	
2329	2613	
2613	2329	
150	557	
557	150	
2686	3132	
3132	2686	
528	2829	
2829	528	
1235	2335	
2335	1235	
2736	3034	
3034	2736	
2196	3266	
3266	2196	
2092	3222	
3222	2092	
925	995	
995	925	
1189	3021	
3021	1189	
1130	2331	
2331	1130	
1211	1585	
1585	1211	
626	2126	
2126	626	
783	2296	
2296	783	
1214	2230	
2230	1214	
170	2583	
2583	170	
1395	2861	
2861	1395	
938	3251	
3251	938	
195	1407	
1407	195	
61	2063	
2063	61	
1832	2163	
2163	1832	
3030	3263	
3263	3030	
2747	2748	
2748	2747	
637	1967	
1967	637	
1117	1605	
1605	1117	
1910	2925	
2925	1910	
1348	2276	
2276	1348	
136	1561	
1561	136	
3019	3159	
3159	3019	
634	2899	
2899	634	
1293	3261	
3261	1293	
1705	2559	
2559	1705	
412	2440	
2440	412	
1652	2733	
2733	1652	
691	931	
931	691	
265	2220	
2220	265	
1205	2830	
2830	1205	
1523	3172	
3172	1523	
3203	3204	
3204	3203	
2269	3274	
3274	2269	
2281	2651	
2651	2281	
2174	2439	
2439	2174	
2206	2868	
2868	2206	
801	1391	
1391	801	
1311	2316	
2316	1311	
872	1665	
1665	872	
567	2005	
2005	567	
49	2455	
2455	49	
420	1933	
1933	420	
1567	2204	
2204	1567	
2614	3292	
3292	2614	
541	703	
703	541	
1542	2558	
2558	1542	
312	2644	
2644	312	
2667	2786	
2786	2667	
1818	1992	
1992	1818	
2589	3066	
3066	2589	
51	1214	
1214	51	
919	1425	
1425	919	
218	1482	
1482	218	
1260	1981	
1981	1260	
2396	2398	
2398	2396	
1135	2683	
2683	1135	
597	3174	
3174	597	
