1676	4458	
4458	1676	
3909	4938	
4938	3909	
2862	4563	
4563	2862	
511	2867	
2867	511	
1593	3037	
3037	1593	
2132	3757	
3757	2132	
817	2943	
2943	817	
196	1864	
1864	196	
3794	4627	
4627	3794	
95	4189	
4189	95	
4412	4853	
4853	4412	
3964	4722	
4722	3964	
1762	3233	
3233	1762	
1656	4824	
4824	1656	
1071	3705	
3705	1071	
2290	2623	
2623	2290	
708	4826	
4826	708	
3542	4766	
4766	3542	
4217	4854	
4854	4217	
1461	3512	
3512	1461	
2899	4195	
4195	2899	
1306	3141	
3141	1306	
1157	1558	
1558	1157	
1472	4737	
4737	1472	
4133	4412	
4412	4133	
973	4653	
4653	973	
3037	3141	
3141	3037	
3270	4901	
4901	3270	
700	1916	
1916	700	
98	3854	
3854	98	
174	673	
673	174	
1647	3441	
3441	1647	
1519	3666	
3666	1519	
967	4050	
4050	967	
2048	4279	
4279	2048	
121	1031	
1031	121	
130	1394	
1394	130	
39	1551	
1551	39	
127	1140	
1140	127	
9	888	
888	9	
284	4938	
4938	284	
606	4453	
4453	606	
1067	1326	
1326	1067	
190	3386	
3386	190	
1915	2747	
2747	1915	
658	4745	
4745	658	
1395	3880	
3880	1395	
1111	4931	
4931	1111	
2038	4166	
4166	2038	
3276	4556	
4556	3276	
2277	3725	
3725	2277	
348	2777	
2777	348	
1459	2178	
2178	1459	
584	2033	
2033	584	
146	1284	
1284	146	
203	2293	
2293	203	
4417	4570	
4570	4417	
1980	3962	
3962	1980	
3477	4595	
4595	3477	
1552	2754	
2754	1552	
1907	2485	
2485	1907	
1667	1953	
1953	1667	
1880	3880	
3880	1880	
598	4287	
4287	598	
1079	2669	
2669	1079	
18	1347	
1347	18	
3466	3516	
3516	3466	
2953	3072	
3072	2953	
2946	4388	
4388	2946	
2643	3795	
3795	2643	
1708	3401	
3401	1708	
1099	1521	
1521	1099	
1657	4853	
4853	1657	
1812	2828	
2828	1812	
2836	4020	
4020	2836	
752	1233	
1233	752	
1704	3245	
3245	1704	
1411	3845	
3845	1411	
2315	2446	
2446	2315	
3017	4679	
4679	3017	
4062	4749	
4749	4062	
598	3976	
3976	598	
183	4694	
4694	183	
2799	3393	
3393	2799	
2371	4421	
4421	2371	
1479	2252	
2252	1479	
736	2797	
2797	736	
2714	4103	
4103	2714	
1688	4653	
4653	1688	
