869	5734	
5734	869	
999	2071	
2071	999	
787	5465	
5465	787	
1548	5965	
5965	1548	
4611	8095	
8095	4611	
7927	8100	
8100	7927	
1795	1804	
1804	1795	
1729	3611	
3611	1729	
3321	8329	
8329	3321	
2684	4572	
4572	2684	
1736	4664	
4664	1736	
3000	6837	
6837	3000	
1564	5197	
5197	1564	
3668	7408	
7408	3668	
1154	4163	
4163	1154	
619	1496	
1496	619	
7115	8492	
8492	7115	
3318	7967	
7967	3318	
4353	4872	
4872	4353	
5917	6534	
6534	5917	
176	1505	
1505	176	
8186	8338	
8338	8186	
2710	4727	
4727	2710	
5037	8491	
8491	5037	
5104	8192	
8192	5104	
66	2758	
2758	66	
410	6652	
6652	410	
4545	8633	
8633	4545	
2802	4394	
4394	2802	
2568	6005	
6005	2568	
3712	5697	
5697	3712	
2757	3270	
3270	2757	
2885	5888	
5888	2885	
3670	6196	
6196	3670	
2820	5470	
5470	2820	
5828	7677	
7677	5828	
2749	6643	
6643	2749	
6677	7527	
7527	6677	
3051	4733	
4733	3051	
4683	5165	
5165	4683	
3118	8033	
8033	3118	
2038	2199	
2199	2038	
988	7904	
7904	988	
634	5128	
5128	634	
3279	4519	
4519	3279	
6777	7385	
7385	6777	
3706	8417	
8417	3706	
1673	1703	
1703	1673	
3154	5612	
5612	3154	
2413	8379	
8379	2413	
1092	2170	
2170	1092	
358	1027	
1027	358	
853	4966	
4966	853	
920	5794	
5794	920	
616	7837	
7837	616	
2967	8185	
8185	2967	
1825	7733	
7733	1825	
1064	1080	
1080	1064	
894	3603	
3603	894	
1905	7619	
7619	1905	
15	2303	
2303	15	
4259	7435	
7435	4259	
1393	3641	
3641	1393	
2444	5265	
5265	2444	
4008	6353	
6353	4008	
7	6501	
6501	7	
8336	8526	
8526	8336	
1243	1976	
1976	1243	
1129	2838	
2838	1129	
711	6672	
6672	711	
2222	6926	
6926	2222	
1066	3148	
3148	1066	
427	3809	
3809	427	
2167	3299	
3299	2167	
